submission_id,age,comments,education,endTime,experiment_id,final_points,gender,goal,horizonSize,languages,number_of_clicks,participant_ID,startDate,startTime,timeSpent,trial_name,trial_number,value,x_coordinate,y_coordinate
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,935,female,Accumulation,30,German,19,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,4,40,9,2
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,971,female,Accumulation,30,German,20,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,4,36,8,3
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1011,female,Accumulation,30,German,21,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,4,40,7,1
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1048,female,Accumulation,30,German,22,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,4,37,6,2
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1089,female,Accumulation,30,German,23,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,4,41,10,10
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1143,female,Accumulation,30,German,24,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,4,54,4,10
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1194,female,Accumulation,30,German,25,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,4,51,3,10
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1241,female,Accumulation,30,German,26,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,4,47,2,10
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1296,female,Accumulation,30,German,27,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,4,55,5,9
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1330,female,Accumulation,30,German,28,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,4,34,6,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1370,female,Accumulation,30,German,29,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,4,40,4,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1427,female,Accumulation,30,German,30,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,4,57,6,10
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,2,female,Accumulation,30,German,1,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,2,3,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,29,female,Accumulation,30,German,2,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,27,3,1
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,81,female,Accumulation,30,German,3,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,52,10,0
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,122,female,Accumulation,30,German,4,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,41,10,1
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,178,female,Accumulation,30,German,5,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,56,9,0
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,221,female,Accumulation,30,German,6,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,43,8,0
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,267,female,Accumulation,30,German,7,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,46,9,1
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,319,female,Accumulation,30,German,8,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,52,8,7
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,359,female,Accumulation,30,German,9,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,40,9,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,388,female,Accumulation,30,German,10,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,29,8,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,421,female,Accumulation,30,German,11,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,33,7,7
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,486,female,Accumulation,30,German,12,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,65,8,6
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,544,female,Accumulation,30,German,13,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,58,8,5
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,581,female,Accumulation,30,German,14,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,37,8,4
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,622,female,Accumulation,30,German,15,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,41,7,5
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,701,female,Accumulation,30,German,16,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,79,9,6
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,783,female,Accumulation,30,German,17,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,82,10,6
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,863,female,Accumulation,30,German,18,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,80,10,5
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,936,female,Accumulation,30,German,19,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,73,9,5
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,997,female,Accumulation,30,German,20,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,61,10,4
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1060,female,Accumulation,30,German,21,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,63,10,7
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1123,female,Accumulation,30,German,22,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,63,9,7
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1166,female,Accumulation,30,German,23,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,43,10,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1209,female,Accumulation,30,German,24,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,43,10,3
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1265,female,Accumulation,30,German,25,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,56,1,4
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1315,female,Accumulation,30,German,26,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,50,2,5
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1378,female,Accumulation,30,German,27,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,63,1,3
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1446,female,Accumulation,30,German,28,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,68,1,2
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1504,female,Accumulation,30,German,29,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,58,1,1
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1551,female,Accumulation,30,German,30,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,5,47,0,2
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,66,female,Accumulation,30,German,1,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,66,2,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,111,female,Accumulation,30,German,2,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,45,3,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,183,female,Accumulation,30,German,3,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,72,1,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,241,female,Accumulation,30,German,4,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,58,0,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,307,female,Accumulation,30,German,5,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,66,1,7
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,370,female,Accumulation,30,German,6,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,63,1,9
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,396,female,Accumulation,30,German,7,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,26,5,2
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,417,female,Accumulation,30,German,8,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,21,6,3
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,440,female,Accumulation,30,German,9,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,23,4,1
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,443,female,Accumulation,30,German,10,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,3,3,3
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,461,female,Accumulation,30,German,11,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,18,8,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,469,female,Accumulation,30,German,12,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,8,9,2
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,496,female,Accumulation,30,German,13,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,27,0,1
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,513,female,Accumulation,30,German,14,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,17,1,2
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,562,female,Accumulation,30,German,15,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,49,1,6
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,606,female,Accumulation,30,German,16,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,44,0,6
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,665,female,Accumulation,30,German,17,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,59,2,9
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,705,female,Accumulation,30,German,18,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,40,3,10
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,759,female,Accumulation,30,German,19,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,54,0,9
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,812,female,Accumulation,30,German,20,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,53,0,7
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,858,female,Accumulation,30,German,21,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,46,1,10
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,867,female,Accumulation,30,German,22,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,9,5,7
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,879,female,Accumulation,30,German,23,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,12,7,5
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,914,female,Accumulation,30,German,24,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,35,10,5
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,934,female,Accumulation,30,German,25,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,20,10,9
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,947,female,Accumulation,30,German,26,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,13,10,0
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,979,female,Accumulation,30,German,27,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,32,7,1
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,995,female,Accumulation,30,German,28,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,16,2,1
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1037,female,Accumulation,30,German,29,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,42,5,0
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,1082,female,Accumulation,30,German,30,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,6,45,6,0
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,31,female,Maximization,30,German,1,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,31,1,1
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,84,female,Maximization,30,German,2,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,53,2,7
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,97,female,Maximization,30,German,3,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,13,5,3
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,125,female,Maximization,30,German,4,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,28,6,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,175,female,Maximization,30,German,5,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,50,8,3
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,196,female,Maximization,30,German,6,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,21,10,0
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,221,female,Maximization,30,German,7,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,25,9,7
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,247,female,Maximization,30,German,8,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,26,9,10
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,303,female,Maximization,30,German,9,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,56,2,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,348,female,Maximization,30,German,10,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,45,2,9
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,390,female,Maximization,30,German,11,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,42,1,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,464,female,Maximization,30,German,12,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,74,3,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,538,female,Maximization,30,German,13,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,74,4,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,588,female,Maximization,30,German,14,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,50,5,8
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,652,female,Maximization,30,German,15,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,64,4,7
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,710,female,Maximization,30,German,16,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,58,4,9
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,773,female,Maximization,30,German,17,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,63,3,7
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,791,female,Maximization,30,German,18,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,18,3,3
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,836,female,Maximization,30,German,19,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,45,8,2
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,886,female,Maximization,30,German,20,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,50,8,4
969,19,"It would have been good to be informed of the range of numbers before the actual experiment started.\nNice experiment though, I had fun doing it! :)",Graduated High School,1564370264661,79,939,female,Maximization,30,German,21,319575,Mon Jul 29 2019 12:37:49 GMT+0930 (Australian Central Standard Time),1564369669216,9.924083333333334,grid_search,7,53,7,4
